text,label
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ERROR AN ERROR OCCURRED DURING THE CUSTOM PRE-VALIDATION PROCEDURE - ORA THE MSS AWGF IS NOT FOUND ON THE ACCOUNT  CUST NEEDS TO BE UPDATED TO MG RANGE /  VDSL MODEM.   TN=  What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) UNABLE TO COMPLETE DELEGORD EXCEPTN; CONFIRMED NO IN SERVICE CHILDREN TO COPY TO ORDER ERROR=ReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Invalid order information, please verify.  Error Code Miscellaneous Error There are In Service children that are not on the order. The item cannot be disconnected..Error Code Invalid order information, please verify. TN= What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) TRYING TO CREATE REMASGN TASK.  GETTING ERROR ACTIVE PENDING IN NGMSS.  FOUND NGMSS TASK IN DSLAMSUS READY.  PLEASE COMPLETE THIS TASK.    What is your MSS Login ID  Customer Acct Number  PSR   (IN NGMSS).  ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) TRYING TO CREATE REMASGN TASK. GETTING THERE ARE IN SERVICE CHILDREN THAT ARE NOT ON THE ORDER. THE ITEM CANNOT BE DISCONNECTED.  What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBDES task . Getting below error message. Task in EXCEPTION Work Queue,  Telephone , Error MessageCannot insert NULL into (ASAPNX_CON_REL_CA_VALCA_VALUE) What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnCd  - ReturnText Unable to retrieve Order  from MSShWin Domain Unhandled process exception  com.windstream.mss.exceptions.MetaSolvException javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Exporting Order.  Message Error Service Item  does not have  parent relationship defined in the serv_item_rel table. Please contact Customer Support.Error Code Error Service Item  does not have  parent relationship defined in the serv_item_rel table. Please contact Customer Support. What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DLRD task . Getting below error message. Task in REMASGN Work Queue,  Telephone , Error MessageThe circuits for this service request are not complete. Please complete (or reverse if the order has been cancelled) the required engineering before completing this task. The <DLRD or DD> on row <enter row > is violating the constraint What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to validate item  Product group .  Error Code Missing Data servItemID is required  for DISCONNECT orderitem.Error Code Unable to validate item  Product group . What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGDES task . Getting below error message. Task in EXCEPTION Work Queue,  Telephone , Error MessageReturnCd - - ReturnText CIRCUIT DESIGN ID of  not found What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from  API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown  during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to validate  item  Product group .  Error Code Miscellaneous Error SP_PSRAPI_UPDATE_VALUES Invalid  value. Entered value does not have character length of  through .Error Code Unable to validate  item  Product group . What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) PSR  IS SHOWING PENDING IN COP MAH VIEW IN NGMNS. Unable to sign off until it shows Ready.  This order has been cancelled and DD needs to be completed What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) CANT VAILDATE; ERROR THE MSS FT TO BB IS NOT FOUND ON THE ACCOUNT. (TN -PIN -SPEED MB RANGE)  What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. Message Exception Thrown Importing Order.  Message Invalid order information, please verify.  Error Code Miscellaneous Error There are In Service children that are not on the order. The item cannot be disconnected..Error Code Invalid order information, please verify. What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) UNABLE TO COMPLETE REMASGN. Error reading circuit id.  Contact Support Phone   What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBDES task . Getting below error message. Task in EXCEPTION Work Queue,  Telephone , Error Message v_return_cd - v_return_textORA- The MSS Exchange is not found on the account.  What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete NSP task . Getting below error message. Task in NSP  Work Queue,  Telephone , Error Message<<DLRD>> task in << REMASGN>> queue was not processed properly. Please re-open <<DLRD>> task and complete again What is your MSS Login ID  Customer Acct Number  PSR    ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to validate item  Product group .  Error Code Missing Data servItemID is required  for DISCONNECT orderitem.Error Code Unable to validate item  Product group . What is your MSS Login ID  Customer Acct Number  PSR   ",
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBDES task . Getting below error message. Task in EXCEPTION Work Queue,  Telephone , Error MessageORA- no data found What is your MSS Login ID  Customer Acct Number  PSR    ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Customer account  has open orders or has already been disconnected.  Error Code Customer account  has open orders or has already been disconnected. What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) NO EXACT ERROR. ORDER IS HUNG IN  QUEUE. What is your MSS Login ID  Customer Acct Number  PSR   ",Data
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) BPQ was called but returned an error; the MSS to BPQ call was not successful, check for valid TN. What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete BBDES task . Getting below error message. Task in EXCEPTION Work Queue,  Telephone , Error Message v_return_cd - v_return_textORA- The MSS Exchange is not found on the account. What is your MSS Login ID  Customer Acct Number  PSR    ",Training
"Which MSS instance are you reporting this issue for MSS (NextGen) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) ISR GROOM CIRCUIT REMOVAL What is your MSS Login ID  ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DD task . Getting below error message. Task in BBCOMP Work Queue,  Telephone , Error MessagePCONDES task in MODASGN queue was not processed properly. Please re-open PCONDES task and complete again. What is your MSS Login ID  Customer Acct Number  PSR   ",Training
"Which MSS instance are you reporting this issue for MSS (hWIN & TSG) What type of issue are you reporting Another issue Description of problem (attach screenshots of any errors, etc.) Unable to complete DELEGORD task. Getting below error message. Task in EXCEPTN Work Queue, Telephone , Error MessageReturnCd  - ReturnText Unable to create delegated PSR Order in NGMSS. Error returned from API. javax.xml.ws.soap.SOAPFaultException org.openuri.WSException_Exception Exception thrown during Order API execution.  Message Exception Thrown Importing Order.  Message Unable to process item Actiontec What is your MSS Login ID  Customer Acct Number  PSR   ",Delegation
